,_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,sentiment,sentiment:confidence,date,id,query,sentiment_gold,text,text_original
3492,623499022,False,finalized,3,12/11/14 18:41,3,0.6894,Tue Dec 09 03:19:42 +0000 2014,5.42e+17,#AAPL OR @Apple,,"['protest', 'stage', 'protest', 'store', 'nyc', 'anger', 'misplac', 'retweet', 'agre']","RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
3493,623499023,False,finalized,3,12/12/14 21:25,1,1.0,Tue Dec 09 03:20:21 +0000 2014,5.42e+17,#AAPL OR @Apple,,"['phone', 'suck', 'much']",Why does my phone suck so much @apple
3494,623499024,False,finalized,3,12/12/14 17:00,3,0.6631,Tue Dec 09 03:20:42 +0000 2014,5.42e+17,#AAPL OR @Apple,,"['dude', 'play', 'trombon', 'worri']","@AEvan720 @Apple dude I play trombone....
I'm worried"
3495,623499025,False,finalized,3,12/12/14 3:01,3,1.0,Tue Dec 09 03:21:02 +0000 2014,5.42e+17,#AAPL OR @Apple,,"['aapl', 'plan', 'mini', 'version']","@Apple [#Apple] #(AAPL) Plans to #Launch #iPhone6 Mini Version in #2015. (#Monday, 8 #December) http://t.co/s79PqzLbsg"
3496,623499026,False,finalized,5,12/11/14 9:53,3,0.8024,Tue Dec 09 03:22:34 +0000 2014,5.42e+17,#AAPL OR @Apple,,"['watch', 'weekend', 'new', 'tv', 'ad']","RT @adage: Watch the weekend's new TV ads from @RadioShack, @Apple and more http://t.co/cKdkibI6PL"
3497,623499027,False,finalized,3,12/12/14 21:36,1,1.0,Tue Dec 09 03:23:04 +0000 2014,5.42e+17,#AAPL OR @Apple,,"['phone', 'suck', 'much']",RT @animaItoes: Why does my phone suck so much @apple
3498,623499028,False,finalized,3,12/12/14 8:54,1,1.0,Tue Dec 09 03:28:27 +0000 2014,5.42e+17,#AAPL OR @Apple,,"['phone', 'suck', 'much']",RT @animaItoes: Why does my phone suck so much @apple
3499,623499029,False,finalized,3,12/12/14 9:14,1,1.0,Tue Dec 09 03:31:41 +0000 2014,5.42e+17,#AAPL OR @Apple,,"['fix', 'addi', 'phone', 'text', 'pl', 'thx']",@Apple fix addis' phone so we can text each other pls and thx
3500,623499030,False,finalized,3,12/11/14 19:10,3,1.0,Tue Dec 09 03:35:10 +0000 2014,5.42e+17,#AAPL OR @Apple,,"['watch', 'weekend', 'new', 'tv', 'ad']","RT @adage: Watch the weekend's new TV ads from @RadioShack, @Apple and more http://t.co/cKdkibI6PL"
3501,623499031,False,finalized,3,12/12/14 20:48,3,0.6575,Tue Dec 09 03:35:15 +0000 2014,5.42e+17,#AAPL OR @Apple,,"['hey', 'wanna', 'use', 'ifon', 'sik', 'ja', 'follow', 'get']",'@apple : Hey you wanna use iFon Siks? Jas follow @rizalscandal and u will get it! '
3502,623499032,False,finalized,3,12/12/14 17:45,3,1.0,Tue Dec 09 03:35:42 +0000 2014,5.42e+17,#AAPL OR @Apple,,"['hey', 'wanna', 'use', 'ifon', 'sik', 'ja', 'follow', 'get']",RT @abdinsyakirin: '@apple : Hey you wanna use iFon Siks? Jas follow @rizalscandal and u will get it! '
3503,623499033,False,finalized,3,12/12/14 14:02,1,1.0,Tue Dec 09 03:39:22 +0000 2014,5.42e+17,#AAPL OR @Apple,,"['pleas', 'make', 'charger', 'actual', 'last']",@Apple can you please make a charger that actually last
3504,623499034,False,finalized,6,12/12/14 2:37,3,0.501,Tue Dec 09 03:46:07 +0000 2014,5.42e+17,#AAPL OR @Apple,,"['protest', 'stage', 'protest', 'store', 'nyc', 'anger', 'misplac', 'retweet', 'agre']","RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
3505,623499035,False,finalized,4,12/12/14 13:41,1,0.7689,Tue Dec 09 03:49:00 +0000 2014,5.42e+17,#AAPL OR @Apple,,"['come', 'et', 'al', 'get', 'stb', 'togeth', 'bypass', 'cabl', 'satellit', 'compani']","@arstechnica @joemullin Come on @Apple, @Google, et al.-get your STB together so we can bypass cable/satellite companies."
3506,623499036,False,finalized,3,12/11/14 21:16,3,0.6843,Tue Dec 09 03:50:15 +0000 2014,5.42e+17,#AAPL OR @Apple,,"['protest', 'stage', 'protest', 'store', 'nyc', 'anger', 'misplac', 'retweet', 'agre']","RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
3507,623499037,False,finalized,3,12/12/14 1:34,3,1.0,Tue Dec 09 03:54:47 +0000 2014,5.42e+17,#AAPL OR @Apple,,"['protest', 'stage', 'protest', 'store', 'nyc', 'anger', 'misplac', 'retweet', 'agre']","RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
3508,623499038,False,finalized,3,12/12/14 3:13,3,0.6616,Tue Dec 09 03:55:51 +0000 2014,5.42e+17,#AAPL OR @Apple,,"['appli', 'head', 'social', 'media', 'open', 'leg', 'twitter', 'skillz', 'like', 'mark', 'twain', 'twitter']",I applied for @apple's 'head of social media' opening. I have a leg up because of my twitter skillz. I am like the mark twain of twitter.
3509,623499039,False,finalized,3,12/11/14 21:00,5,0.6722,Tue Dec 09 04:02:18 +0000 2014,5.42e+17,#AAPL OR @Apple,,"['yet', 'somehow', 'would', 'rather', 'macbook', 'air']",@Windows And yet I somehow would rather have a MacBook Air.  @Apple
3510,623499040,False,finalized,3,12/11/14 18:38,1,1.0,Tue Dec 09 04:02:33 +0000 2014,5.42e+17,#AAPL OR @Apple,,"['ayyy', 'fourth', 'phone', 'charger', 'week', 'broke', 'today', 'fuck']",Ayyy my fourth phone charger this week broke today @apple fuck you
3511,623499041,False,finalized,3,12/12/14 13:42,3,1.0,Tue Dec 09 04:03:15 +0000 2014,5.42e+17,#AAPL OR @Apple,,['better'],"@Apple #Pay Or @google #Wallet: Which is Better?
#BiztechLTD
http://t.co/gZXeMYRwln http://t.co/stDkprq0SR"
3512,623499042,False,finalized,3,12/12/14 2:23,3,1.0,Tue Dec 09 04:06:25 +0000 2014,5.42e+17,#AAPL OR @Apple,,"['catch', 'suppli', 'still', 'lag', 'demand']","@Apple [#Apple] #Inc. is Catching up on #iPhone6 Supply, #But Still Lagging Demand. (#Monday, 8 #December) http://t.co/9QpCt7zirF"
3513,623499043,False,finalized,3,12/12/14 11:19,3,1.0,Tue Dec 09 04:06:26 +0000 2014,5.42e+17,#AAPL OR @Apple,,"['app', 'year']","the ##Best #iPhone Apps Of The Year, #According To @Apple [#Apple]. (#Monday, 8 #December) http://t.co/VNvaZcNEMP"
3514,623499044,False,finalized,3,12/12/14 1:51,3,1.0,Tue Dec 09 04:15:04 +0000 2014,5.42e+17,#AAPL OR @Apple,,"['word', 'investor', 'robin', 'chan', 'talk', 'xiaomi', 'lei', 'jun']",#AAPL:In Their Own Words: Investor Robin Chan Talks About Xiaomi's Lei Jun...http://t.co/kwkPByJ4p7
3515,623499045,False,finalized,3,12/12/14 14:27,3,1.0,Tue Dec 09 04:16:04 +0000 2014,5.42e+17,#AAPL OR @Apple,,"['watch', 'weekend', 'new', 'tv', 'ad']","Watch the weekend's new TV ads from @RadioShack, @Apple and more http://t.co/hXhnN8og6K"
3516,623499046,False,finalized,3,12/11/14 23:38,1,1.0,Tue Dec 09 04:16:24 +0000 2014,5.42e+17,#AAPL OR @Apple,,"['deal', 'take', 'phone', 'beat', 'shit', 'fuck', 'whatev', 'damn', 'twitter', 'fuck']","So here's the deal, I'm taking this phone and beating the shit out of it. Fuck you @AppStore @Apple whatever your damn twitter is, Fuck You"
3517,623499047,False,finalized,3,12/12/14 21:20,3,1.0,Tue Dec 09 04:17:45 +0000 2014,5.42e+17,#AAPL OR @Apple,,"['iphon', 'work', 'without', 'sim', 'card', 'wifi']",My iPhones working without a SIM card on 3G (not on wifi) #wtf @apple
3518,623499048,False,finalized,3,12/11/14 22:23,1,1.0,Tue Dec 09 04:20:10 +0000 2014,5.42e+17,#AAPL OR @Apple,,"['iphon', 'mad', 'sensit', 'bro', 'cold', 'die', 'even', 'lot', 'batteri', 'left', 'hot', 'shut', 'well', 'smfh']","iPhones are mad sensitive bro, if it's too cold, it dies even with a lot of battery left. If it's too hot, it shuts down as well SMFH @Apple"
3519,623499049,False,finalized,3,12/11/14 21:02,3,0.6722,Tue Dec 09 04:29:44 +0000 2014,5.42e+17,#AAPL OR @Apple,,"['protest', 'stage', 'protest', 'store', 'nyc', 'anger', 'misplac', 'retweet', 'agre']","RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
3520,623499050,False,finalized,3,12/12/14 21:11,3,1.0,Tue Dec 09 04:30:48 +0000 2014,5.42e+17,#AAPL OR @Apple,,"['gonna', 'let', 'italic']",but when is @apple gonna let me italicize
3521,623499051,False,finalized,3,12/12/14 1:24,1,1.0,Tue Dec 09 04:35:31 +0000 2014,5.42e+17,#AAPL OR @Apple,,"['sourc', 'kit', 'crash', 'swift', 'get', 'annoy']",#xcode #AAPL - source kit crash in swift - getting annoying now.
3522,623499052,False,finalized,3,12/12/14 3:01,3,0.6823,Tue Dec 09 04:38:54 +0000 2014,5.42e+17,#AAPL OR @Apple,,"['protest', 'stage', 'protest', 'store', 'nyc', 'anger', 'misplac', 'retweet', 'agre']","RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
3523,623499053,False,finalized,3,12/12/14 21:04,1,1.0,Tue Dec 09 04:45:46 +0000 2014,5.42e+17,#AAPL OR @Apple,,['fuck'],@Tyniaaaa_  FUCK @JColeNC  and @apple
3524,623499054,False,finalized,3,12/12/14 11:19,1,1.0,Tue Dec 09 04:46:10 +0000 2014,5.42e+17,#AAPL OR @Apple,,"['worst', 'thing', 'ever', 'updat', 'softwar', 'comput', 'updat', 'trash']",Worst thing I ever did was update the software on my computer. This update is trash @apple
3525,623499055,False,finalized,6,12/12/14 20:34,5,0.497,Tue Dec 09 04:47:02 +0000 2014,5.42e+17,#AAPL OR @Apple,,['yeah'],@SimplyYours_Joh @Tyniaaaa_ @JColeNC @Apple  yeah
3526,623499056,False,finalized,3,12/12/14 8:51,3,1.0,Tue Dec 09 04:47:32 +0000 2014,5.42e+17,#AAPL OR @Apple,,"['told', 'crazi']",@SimplyYours_Joh @ScarFaceSheed_ @JColeNC @Apple I told him that but he's crazy
3527,623499057,False,finalized,4,12/12/14 20:07,3,0.7232,Tue Dec 09 04:51:05 +0000 2014,5.42e+17,#AAPL OR @Apple,,"['link', 'bring', 'back', 'pre', 'order', 'thing']",@SimplyYours_Joh @ScarFaceSheed_ @JColeNC @Apple did the link bring you back to the Pre ordered thing
3528,623499058,False,finalized,3,12/12/14 19:56,3,1.0,Tue Dec 09 04:51:14 +0000 2014,5.42e+17,#AAPL OR @Apple,,"['pick', 'best', 'app']","#Meet #Elevate, @Apple [#Apple]'s Pick For Best #iPhone App Of the #Year. (#Monday, 8 #December) http://t.co/ouS5IygQ1k"
3529,623499059,False,finalized,3,12/12/14 2:02,3,1.0,Tue Dec 09 04:52:15 +0000 2014,5.42e+17,#AAPL OR @Apple,,"['chanc', 'appl', 'tv', 'go', 'downhil', 'fast', 'use', 'crappi', 'plastic', 'stb', 'display']",@Apple now is your chance with Apple TV.  #Verizon #FIOS is going downhill fast.  They are now using crappy plastic STBs with no displays!
3530,623499060,False,finalized,3,12/11/14 20:31,3,0.6774,Tue Dec 09 04:52:46 +0000 2014,5.42e+17,#AAPL OR @Apple,,"['steal', 'appl']",@ScarFaceSheed_ @JColeNC @Apple he ain't steal it apple did
3531,623499061,False,finalized,4,12/12/14 9:06,3,0.7253,Tue Dec 09 04:54:25 +0000 2014,5.42e+17,#AAPL OR @Apple,,"['protest', 'stage', 'protest', 'store', 'nyc', 'anger', 'misplac', 'retweet', 'agre']","RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
3532,623499062,False,finalized,3,12/12/14 2:25,3,0.6801,Tue Dec 09 05:00:58 +0000 2014,5.42e+17,#AAPL OR @Apple,,"['play', 'game']",I'm not playing no games @JColeNC @Apple https://t.co/bu9uX2zR8J
3533,623499063,False,finalized,3,12/11/14 23:31,1,1.0,Tue Dec 09 05:01:02 +0000 2014,5.42e+17,#AAPL OR @Apple,,"['io', 'delet', 'contact', 'actual', 'delet', 'fml', 'fuck']",so with ios8 u can delete a contact but its not actually deleted fml fuck u @apple
3534,623499064,False,finalized,3,12/11/14 22:25,1,1.0,Tue Dec 09 05:03:50 +0000 2014,5.42e+17,#AAPL OR @Apple,,"['io', 'delet', 'contact', 'actual', 'delet', 'fml', 'fuck']",RT @dbreeeezy_: so with ios8 u can delete a contact but its not actually deleted fml fuck u @apple
3535,623499065,False,finalized,6,12/12/14 4:58,1,0.3512,Tue Dec 09 05:07:08 +0000 2014,5.42e+17,#AAPL OR @Apple,,"['protest', 'stage', 'protest', 'store', 'nyc', 'anger', 'misplac', 'retweet', 'agre']","RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
3536,623499066,False,finalized,3,12/12/14 13:42,1,1.0,Tue Dec 09 05:20:33 +0000 2014,5.42e+17,#AAPL OR @Apple,,"['phone', 'die', 'feel', 'betray']",@Apple my phone just died at 5% and I feel betrayed.
3537,623499067,False,finalized,3,12/12/14 8:40,3,1.0,Tue Dec 09 05:23:30 +0000 2014,5.42e+17,#AAPL OR @Apple,,[],"A for @Apple 
A for @adnantariqbajwa
A for @air_mun http://t.co/NguX60BCr1"
3538,623499068,False,finalized,6,12/11/14 21:26,3,0.6591,Tue Dec 09 05:27:20 +0000 2014,5.42e+17,#AAPL OR @Apple,,"['studio', 'ft', 'one', 'outlet', 'comput', 'need', 'batteri', 'futur']","RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
3539,623499069,False,finalized,3,12/12/14 21:31,1,1.0,Tue Dec 09 05:36:24 +0000 2014,5.42e+17,#AAPL OR @Apple,,"['dear', 'worst', 'idea', 'ever', 'fix']",Dear @apple. Worst idea ever. Fix it. http://t.co/TSisv9EJhg
3540,623499070,False,finalized,6,12/12/14 12:21,3,0.5189,Tue Dec 09 05:37:20 +0000 2014,5.42e+17,#AAPL OR @Apple,,"['need', 'new', 'emoji', 'prefer', 'brown', 'peopl', 'shxt', 'like']","i need new emojis , preferably some brown people an shxt like that @apple"
3541,623499071,False,finalized,3,12/12/14 22:00,1,0.674,Tue Dec 09 05:37:46 +0000 2014,5.42e+17,#AAPL OR @Apple,,"['need', 'new', 'emoji', 'prefer', 'brown', 'peopl', 'shxt', 'like']","RT @Jus_Trippy: i need new emojis , preferably some brown people an shxt like that @apple"
3542,623499072,False,finalized,3,12/11/14 21:18,3,0.6505,Tue Dec 09 05:40:26 +0000 2014,5.42e+17,#AAPL OR @Apple,,"['make', 'set', 'page', 'less', 'horrif']",@Apple make the settings page less horrific
3543,623499073,False,finalized,3,12/11/14 20:30,1,1.0,Tue Dec 09 05:45:01 +0000 2014,5.42e+17,#AAPL OR @Apple,,"['hey', 'hell', 'hahaha']",Hey @Apple what the hell is this hahaha http://t.co/r1Uspl8dHn
3544,623499074,False,finalized,3,12/12/14 21:34,3,0.6661,Tue Dec 09 05:45:11 +0000 2014,5.42e+17,#AAPL OR @Apple,,"['wish', 'phone', 'infinit', 'amount', 'storag', 'need', 'someth']",I wish phones had an infinite amount of storage @apple you need to do something about that
3545,623499075,False,finalized,3,12/11/14 21:13,1,1.0,Tue Dec 09 05:47:35 +0000 2014,5.42e+17,#AAPL OR @Apple,,"['spellcheck', 'make', 'wanna', 'stab', 'somebodi', 'fuckin', 'word', 'want', 'use']","My spellcheck makes me wanna stab somebody, that isn't the fuckin word I wanted to use @apple"
3546,623499076,False,finalized,3,12/11/14 20:54,3,0.6722,Tue Dec 09 05:47:49 +0000 2014,5.42e+17,#AAPL OR @Apple,,"['learn', 'appl', 'store']",I'm learning all about Apple Store at @Influenster! @Apple http://t.co/5h0uQyYpXO
3547,623499077,False,finalized,3,12/11/14 14:45,1,0.6491,Tue Dec 09 05:56:59 +0000 2014,5.42e+17,#AAPL OR @Apple,,"['yh', 'news', 'china', 'remind', 'appl', 'need', 'support', 'privaci', 'secur', 'product', 'appl', 'access']","@Apple YH News China reminds Apple on need to support privacy, security in its products: Apple can have access...  http://t.co/hNuWafq0sI"
3548,623499078,False,finalized,3,12/12/14 12:39,1,1.0,Tue Dec 09 05:59:24 +0000 2014,5.42e+17,#AAPL OR @Apple,,"['look', 'like', 'fuck', 'day']",@angelicaxpham does it look like i fucking have 12 days @apple
3549,623499079,False,finalized,4,12/11/14 14:09,3,1.0,Tue Dec 09 06:00:04 +0000 2014,5.42e+17,#AAPL OR @Apple,,"['appl', 'inc', 'intern', 'busi', 'machin', 'corp', 'exxon', 'mobil', 'corpora']","#AAPL:Apple Inc., International Business Machines Corp., Exxon Mobil Corpora...http://t.co/0XWPHhpA6C"
3550,623499080,False,finalized,3,12/11/14 20:17,3,1.0,Tue Dec 09 06:04:39 +0000 2014,5.42e+17,#AAPL OR @Apple,,[],@TeamCavuto @JustinRaimondo @Apple it's you
3551,623499081,False,finalized,3,12/11/14 20:29,3,0.6774,Tue Dec 09 06:05:17 +0000 2014,5.42e+17,#AAPL OR @Apple,,"['yosemit', 'dope', 'except', 'one', 'glitch', 'move', 'messag', 'window', 'place']",Yosemite is dope except for that one glitch that moves the message window all over the place.  @apple
3552,623499082,False,finalized,3,12/12/14 16:21,3,0.7039,Tue Dec 09 06:31:21 +0000 2014,5.42e+17,#AAPL OR @Apple,,"['prove', 'noth']",@LaurelCatherine @Apple @GotNewsDotCom that proves nothing..
3553,623499083,False,finalized,3,12/11/14 22:27,3,0.6965,Tue Dec 09 06:34:05 +0000 2014,5.42e+17,#AAPL OR @Apple,,"['go', 'come']","Where are they going with this? Come on, @Apple http://t.co/R014Nwlml5"
3554,623499084,False,finalized,3,12/12/14 2:23,1,1.0,Tue Dec 09 06:34:22 +0000 2014,5.42e+17,#AAPL OR @Apple,,"['qualiti', 'bad', 'webcam', 'pic', 'excus']",@ganondaIf why is the quality so bad on these WEBCAM PICS EXCUSE ME @APPLE
3555,623499085,False,finalized,3,12/12/14 21:30,3,0.6884,Tue Dec 09 06:50:31 +0000 2014,5.42e+17,#AAPL OR @Apple,,"['lose', 'two', 'factor', 'recoveri', 'key', 'could', 'perman', 'lock', 'appl', 'id']",Losing Two-Factor Recovery Key Could Permanently Lock Apple ID http://t.co/nIAGAIrtiB #AAPL
3556,623499086,False,finalized,3,12/12/14 9:30,5,0.6581,Tue Dec 09 06:52:51 +0000 2014,5.42e+17,#AAPL OR @Apple,,"['need', 'new', 'emoji', 'prefer', 'brown', 'peopl', 'shxt', 'like']","RT @Jus_Trippy: i need new emojis , preferably some brown people an shxt like that @apple"
3557,623499087,False,finalized,3,12/12/14 22:13,5,0.6658,Tue Dec 09 06:55:30 +0000 2014,5.42e+17,#AAPL OR @Apple,,"['great', 'phone', 'number', 'accur']",Great @apple my phone number is so accurate http://t.co/vI4USr1tvy
3558,623499088,False,finalized,3,12/12/14 21:47,1,1.0,Tue Dec 09 06:58:01 +0000 2014,5.42e+17,#AAPL OR @Apple,,"['thank', 'make', 'shittiest', 'charger']",@apple thanks for making the shittiest chargers
3559,623499089,False,finalized,3,12/12/14 21:42,1,1.0,Tue Dec 09 07:00:00 +0000 2014,5.42e+17,#AAPL OR @Apple,,"['hell', 'mean', 'one', 'day', 'skype', 'let', 'login', 'even', 'open', 'app']",The hell does this mean @apple one day Skype won't let me login now I can't even open the app http://t.co/SegFVq5Mzx
3560,623499090,False,finalized,3,12/12/14 12:14,3,0.7016,Tue Dec 09 07:01:50 +0000 2014,5.42e+17,#AAPL OR @Apple,,"['got', 'nigga', 'turban', 'cant', 'sista', 'headscarf']",@Mzhoov @BionicBombshell They got a nigga in a turban. Why cant we have a sista in a headscarf @Apple?!
3561,623499091,False,finalized,3,12/11/14 21:19,3,1.0,Tue Dec 09 07:03:54 +0000 2014,5.42e+17,#AAPL OR @Apple,,"['appl', 'match', 'increas', 'earn', 'ep', 'app', 'donkey', 'stock']","Apple: $113 matches 8% increase in earnings. 2014Q3 EPS=$1.42 in  #IOS App Donkey Stocks on your #iPhone. #AAPL
https://t.co/8CBUgrEHZS"
3562,623499092,False,finalized,3,12/12/14 3:33,3,0.6635,Tue Dec 09 07:05:13 +0000 2014,5.42e+17,#AAPL OR @Apple,,"['warn', 'consuela', 'get', 'quincenera', 'emoji', 'tasha', 'better', 'get', 'juke', 'session', 'emoji']","@Mzhoov @BionicBombshell Be warned @Apple: If Consuela gets a quincenera emoji, Tasha BETTER get a juke session emoji!"
3563,623499093,False,finalized,3,12/12/14 16:15,3,0.6823,Tue Dec 09 07:06:48 +0000 2014,5.42e+17,#AAPL OR @Apple,,"['damnit', 'want', 'footwork']",@Mzhoov @BionicBombshell Damnit @Apple I. Want. Footwork!
3564,623499094,False,finalized,3,12/12/14 1:40,1,1.0,Tue Dec 09 07:08:02 +0000 2014,5.42e+17,#AAPL OR @Apple,,"['damn', 'commerci', 'get', 'wors', 'wors']",These Damn @Apple Commercials Are Getting Worse and Worse
3565,623499095,False,finalized,3,12/12/14 19:56,not_relevant,0.7113,Tue Dec 09 07:08:36 +0000 2014,5.42e+17,#AAPL OR @Apple,,"['nope', 'that', 'danni', 'terrio', 'want', 'jamal', 'percol']",@Mzhoov @BionicBombshell @Apple Nope. Thats Danny Terrio. I want Jamal doing the percolator!
3566,623499096,False,finalized,3,12/12/14 2:08,1,1.0,Tue Dec 09 07:08:57 +0000 2014,5.42e+17,#AAPL OR @Apple,,"['remind', 'tomorrow', 'ing', 'tell', 'updat', 'want', 'instal', 'actual']","No, @Apple, don't 'remind me tomorrow'. Just f'ing TELL ME what the updates you want to install actually ARE."
